mass_A
t	y
0.0	-0.004320427941035154
0.01	-0.0027988681785944547
0.02	-0.0013216068027187833
0.030000000000000002	-3.714913072544179E-4
0.04	3.6940535759119597E-4
0.05	7.43444821020095E-4
0.060000000000000005	7.763784617950825E-4
0.07	5.845180634567321E-4
0.08	-2.472007102570506E-4
0.09000000000000001	-8.167238344972683E-4
0.1	-0.001997397718874777
0.11	-0.0036826240459356674
0.12000000000000001	-0.0055759046072431095
0.13	-0.00773136368432506
0.14	-0.010160544539121491
0.15	-0.012815502420456981
0.16	-0.015693262792037532
0.17	-0.01869143859317285
0.18000000000000002	-0.0218558392965455
0.19	-0.025112215753319206
0.2	-0.028510171114174865
0.21000000000000002	-0.0319634133616217
0.22	-0.03548090314607391
0.23	-0.03886898325536023
0.24000000000000002	-0.042229711019631966
0.25	-0.04551624611801913
0.26	-0.04861439110115945
0.27	-0.05162658073100054
0.28	-0.05435597785652255
0.29000000000000004	-0.05699179778147426
0.3	-0.05930508994386208
0.31	-0.061351553518290414
0.32	-0.06319985752509369
0.33	-0.06476215550610401
0.34	-0.06597734823546633
0.35000000000000003	-0.06685666893383327
0.36000000000000004	-0.06741156085975447
0.37	-0.06760714729259798
0.38	-0.06751286836247375
0.39	-0.06694305400079029
0.4	-0.06635410269858893
0.41000000000000003	-0.0652832075790302
0.42000000000000004	-0.06367718382014428
0.43	-0.06198396169628492
0.44	-0.06004864798881668
0.45	-0.05780244562029546
0.46	-0.055311175342722174
0.4700000000000001	-0.05257197745835712
0.48000000000000004	-0.049638062390034016
0.49000000000000005	-0.046634381927872226
0.5	-0.04348354060939805
0.51	-0.040235284139059246
0.52	-0.03694032087940688
0.53	-0.033648325237589566
0.54	-0.030279438354687077
0.55	-0.026919034863385344
0.56	-0.02371386916388149
0.5700000000000001	-0.02061372719883167
0.5800000000000001	-0.017529741988558778
0.5900000000000001	-0.014693444416201296
0.6	-0.011955309889138066
0.61	-0.009386824096249746
0.62	-0.007083818543349107
0.63	-0.005055911071322083
0.64	-0.0033435118302701516
0.65	-0.0018969691110996
0.66	-7.646010244764523E-4
0.67	7.839308493259867E-5
0.68	5.929355990736823E-4
0.6900000000000002	7.898799806929924E-4
0.7000000000000001	7.593027343959641E-4
0.7100000000000001	3.4334286287762694E-4
0.7200000000000001	-7.783096000091305E-4
0.73	-0.001929490196564021
0.74	-0.003335109658563512
0.75	-0.005004121681640605
0.76	-0.00694493090207543
0.77	-0.009207335603034855
0.78	-0.011676466014855308
0.79	-0.014459227351314108
0.8	-0.017388222977908874
0.81	-0.020425000895617412
0.8200000000000001	-0.02362779978486043
0.8300000000000001	-0.026879683752581374
0.8400000000000001	-0.03024046420698795
0.8500000000000001	-0.03360878348697455
0.86	-0.03696307556340578
0.87	-0.04036609227114135
0.88	-0.04362055901498452
0.89	-0.046847607462404156
0.9	-0.050034655369236625
0.91	-0.052906970763875044
0.92	-0.05561981054035195
0.93	-0.058129972489333215
0.9400000000000002	-0.06035464220635259
0.9500000000000001	-0.06232871287455444
0.9600000000000001	-0.0640773004417354
0.9700000000000001	-0.06541515618118526
0.9800000000000001	-0.06649963234900896
0.9900000000000001	-0.0672836733904181
1.0	-0.06769499308680837
1.01	-0.06776269623121928
1.02	-0.06758092912402439
1.03	-0.06704194779127975
1.04	-0.06610030263063321
1.05	-0.06472483301250137
1.06	-0.0630988940989057
1.07	-0.06136204385640562
1.08	-0.05921383420518714
1.09	-0.05687458987543126
1.1	-0.054297507645035575
1.11	-0.05154505589760908
1.12	-0.04861984999649177
1.1300000000000003	-0.045485297094575466
1.1400000000000001	-0.04226515572700182
1.1500000000000001	-0.038973497956990455
1.1600000000000001	-0.035630695092493087
1.1700000000000002	-0.0322337102997064
1.1800000000000002	-0.02895608464121935
1.19	-0.025566291448353318
1.2	-0.022330482082328323
1.21	-0.019320617964380143
1.22	-0.016199700373966258
1.23	-0.013447778861137183
1.24	-0.010798750911113375
1.25	-0.00836685214066199
1.26	-0.006228257778412127
1.27	-0.004421013552623171
1.28	-0.002806720703599802
1.29	-0.0015756493461226428
1.3	-5.9878878717326E-4
1.31	7.558744341223944E-5
1.32	4.197544670128117E-4
1.33	4.732902868004041E-4
1.34	2.562457525406153E-4
1.35	-2.558339539566745E-4
1.36	-0.0011760200787772346
1.37	-0.0026652879428316067
1.3800000000000003	-0.004234080268576801
1.3900000000000001	-0.0060701759328940785
1.4000000000000001	-0.008204848886409932
1.4100000000000001	-0.010527727217790245
1.4200000000000002	-0.013118821399340841
1.4300000000000002	-0.015945822155593786
1.4400000000000002	-0.018941903635846413
1.4500000000000002	-0.022115792800148804
1.46	-0.025381721752198327
1.47	-0.02877917041788458
1.48	-0.03213793031761292
1.49	-0.03553382478152131
1.5	-0.038896272367281715
1.51	-0.04217724844957929
1.52	-0.04534887868975365
1.53	-0.04847107121108274
1.54	-0.051379000931256164
1.55	-0.054093172605677003
1.56	-0.056616198232495446
1.57	-0.05890147398013726
1.58	-0.06095578308663879
1.59	-0.06270656710818298
1.6	-0.06418097735592984
1.61	-0.06534261784309117
1.62	-0.06620313069526298
1.6300000000000003	-0.06674833385129403
1.6400000000000001	-0.06696768122763821
1.6500000000000001	-0.0669501590714168
1.6600000000000001	-0.06649500440480038
1.6700000000000002	-0.06585452879076287
1.6800000000000002	-0.06450076130283572
1.6900000000000002	-0.06307682274099585
1.7000000000000002	-0.06142487185553777
1.7100000000000002	-0.059393620275837916
1.72	-0.05717054132121732
1.73	-0.05473250646178748
1.74	-0.052111817004927785
1.75	-0.04925506753543207
1.76	-0.046294746739360765
1.77	-0.04315571580146835
1.78	-0.03992586316313523
1.79	-0.03664849915345811
1.8	-0.03333068251231894
1.81	-0.029980365495244243
1.82	-0.026669003348575165
1.83	-0.023510225654027966
1.84	-0.020542175797010148
1.85	-0.017529844831655927
1.86	-0.014767507871142421
1.87	-0.012058512172726299
1.8800000000000003	-0.009506446215946568
1.8900000000000001	-0.007306237816380928
1.9000000000000001	-0.005263294031130655
1.9100000000000001	-0.0035177856901787707
1.9200000000000002	-0.002047977216204644
1.9300000000000002	-9.119045027039252E-4
1.9400000000000002	-1.4220645113321995E-4
1.9500000000000002	3.0954583915140943E-4
1.9600000000000002	4.767090194779944E-4
1.9700000000000002	1.948193304004836E-4
1.9800000000000002	-4.5537593437683377E-4
1.99	-0.0013233447818710997
2.0	-0.002578944645516529
2.0100000000000002	-0.0038651799978727253
2.02	-0.005678820196351353
2.0300000000000002	-0.00775586304789766
2.04	-0.01010373672272652
2.0500000000000003	-0.012589498752400091
2.06	-0.015378595219402047
2.0700000000000003	-0.018305597896857734
2.08	-0.021345416014201368
2.0900000000000003	-0.024531737280587412
2.1	-0.027871943936547627
2.1100000000000003	-0.03124237472043148
2.12	-0.034619954380106455
2.13	-0.038035068862500604
2.14	-0.041328552247059086
2.15	-0.044629347016805515
2.16	-0.047738460594848875
2.17	-0.050804259390612255
2.18	-0.05356370246357922
2.19	-0.056228680666433356
2.2	-0.05868491605712492
2.21	-0.060832994257908724
2.22	-0.06273955668458514
2.23	-0.06436718325398594
2.24	-0.06563188680520121
2.25	-0.0665521177435508
2.2600000000000007	-0.06713489444307189
2.27	-0.06738542845224921
2.2800000000000002	-0.06728634900471298
2.29	-0.06685983407181828
2.3000000000000003	-0.0661362424799821
2.31	-0.06536186479988076
2.3200000000000003	-0.06386515495160763
2.33	-0.062283095872915806
2.3400000000000003	-0.0603713050984859
2.35	-0.05820445907552957
2.3600000000000003	-0.05579480233998885
2.37	-0.05315228363088709
2.38	-0.050392605286692566
2.39	-0.04745525402236772
2.4	-0.04435609698072013
2.41	-0.04115185921417422
2.42	-0.03789586675183851
2.43	-0.03457454544589106
2.44	-0.03127081905807927
2.45	-0.02788886788019454
2.46	-0.024571216530144407
2.47	-0.021395653196676495
2.48	-0.018299077141156722
2.49	-0.0154499812525761
2.5	-0.01261053951753377
2.5100000000000007	-0.010140771340633348
2.52	-0.00789411901623846
2.5300000000000002	-0.005845815114588454
2.54	-0.004024750877201805
2.5500000000000003	-0.0025130002524978157
2.56	-0.0013215210712905212
2.5700000000000003	-4.590814506705565E-4
2.58	1.0248050666827879E-4
2.5900000000000003	3.417607568375891E-4
2.6	2.713109935168073E-4
2.6100000000000003	-1.8963060425392086E-4
2.62	-6.546207228016743E-4
2.6300000000000003	-0.0019227607268076097
2.64	-0.002984101605671058
2.65	-0.004619923022415151
2.66	-0.006517476511153225
2.67	-0.008700161598170914
2.68	-0.011104579538812831
2.69	-0.013743538200658045
2.7	-0.016597049815309933
2.71	-0.019582324530021983
2.72	-0.022734267388035384
2.73	-0.02599079957735667
2.74	-0.02936647569155254
2.75	-0.03270045624226042
2.7600000000000007	-0.036102524416814996
2.77	-0.039465215628050665
2.7800000000000002	-0.04276303977937981
2.79	-0.045989573146373613
2.8000000000000003	-0.049154632718227204
2.81	-0.05205882877076337
2.8200000000000003	-0.05482225506882796
2.83	-0.05731202904147517
2.8400000000000003	-0.05963609877969436
2.85	-0.06160878333110373
2.8600000000000003	-0.06333395590273388
2.87	-0.06476779557780585
2.8800000000000003	-0.06593549504813234
2.89	-0.06678365929330285
2.9000000000000004	-0.06730219528881556
2.91	-0.06747309771702434
2.92	-0.06719457989251382
2.93	-0.06658395529009761
2.94	-0.06563483658871594
2.95	-0.06471867588751926
2.96	-0.06307032272317406
2.97	-0.06137809502402586
2.98	-0.05933186399783599
2.99	-0.05706006129376237
3.0	-0.054539357025269325
3.0100000000000007	-0.051839257421268936
3.02	-0.04893992381594481
3.0300000000000002	-0.045865478960777084
3.04	-0.04268450938133159
3.0500000000000003	-0.039442724023589726
3.06	-0.03612840618697716
3.0700000000000003	-0.03279532449475153
3.08	-0.029599679963664027
3.0900000000000003	-0.026362912381542702
3.1	-0.023166480119189065
3.1100000000000003	-0.020001715053913655
3.12	-0.01697222068726506
3.1300000000000003	-0.014100950966134812
3.14	-0.011515599862114367
3.1500000000000004	-0.00921334714766861
3.16	-0.006953134580115761
3.1700000000000004	-0.005045741451808944
3.18	-0.0033377187181993784
3.19	-0.001981067924951063
3.2	-8.891068265612645E-4
3.21	-1.2488723504522348E-4
3.22	2.7919974456487584E-4
3.23	4.237789779438922E-4
3.24	2.2105125811157367E-4
3.25	-5.149318745173714E-4
3.2600000000000007	-0.0011374666093917074
3.27	-0.00227813134315219
3.2800000000000002	-0.003918663141968426
3.29	-0.005802701716070752
3.3000000000000003	-0.007866423833829544
3.31	-0.010150220353912248
3.3200000000000003	-0.01270319284352156
3.33	-0.015432726977330669
3.3400000000000003	-0.018356372485547834
3.35	-0.021469218559658138
3.3600000000000003	-0.02469911572662098
3.37	-0.027942021549443308
3.3800000000000003	-0.031242586915655512
3.39	-0.03457386700919449
3.4000000000000004	-0.03790334572783716
3.41	-0.04120097005207904
3.4200000000000004	-0.04438034581224154
3.43	-0.047421127289336534
3.44	-0.05040617911555775
3.45	-0.053223409031765534
3.46	-0.05586579407761874
3.47	-0.058257443616616444
3.48	-0.06038387950481039
3.49	-0.062189482332924845
3.5	-0.06366021140473074
3.5100000000000007	-0.06483517150799842
3.52	-0.06571191376865329
3.5300000000000002	-0.06629771597323911
3.54	-0.06656372739839128
3.5500000000000003	-0.0664974882750548
3.56	-0.0660196951730051
3.5700000000000003	-0.06539646948454744
3.58	-0.06445130379397757
3.5900000000000003	-0.06301542474056959
3.6	-0.06138400725729945
3.6100000000000003	-0.059451179963903894
3.62	-0.05734601998123945
3.6300000000000003	-0.055047144402405185
3.64	-0.05250780338409594
3.6500000000000004	-0.04979084119952423
3.66	-0.046865251773135
3.6700000000000004	-0.043781662035075525
3.68	-0.0405827703182744
3.6900000000000004	-0.03730434816368772
3.7	-0.0339947009220265
3.71	-0.030727836257618074
3.72	-0.02743397882023016
3.73	-0.024219865048270978
3.74	-0.021110737369815002
3.75	-0.018168449253601116
3.7600000000000007	-0.015263402070579635
3.77	-0.012500293009982483
3.7800000000000002	-0.010023226050552586
3.79	-0.0077190906747320875
3.8000000000000003	-0.00575980071523563
3.81	-0.004032810790675023
3.8200000000000003	-0.002592519954759981
3.83	-0.0014394439816364513
3.8400000000000003	-5.841473129363506E-4
3.85	-3.5625999197153035E-5
3.8600000000000003	1.8995186239383066E-4
3.87	1.0917753582895262E-4
3.8800000000000003	-4.774997937344039E-4
3.89	-0.0012879821860805607
3.9000000000000004	-0.002199872212924475
3.91	-0.003535761348708727
3.9200000000000004	-0.005306447870649211
3.93	-0.007229866216911185
3.9400000000000004	-0.00947178125434811
3.95	-0.01193500501612263
3.9600000000000004	-0.014591235340090242
3.97	-0.017469252814754282
3.98	-0.020473379574535683
3.99	-0.023631769074772963
4.0	-0.02688813540341156
4.01	-0.030258239007162596
4.0200000000000005	-0.03363193635379558
4.03	-0.037001225705478896
4.04	-0.04035502969508242
4.05	-0.0435775919774915
4.0600000000000005	-0.04669927923425743
4.07	-0.0497020827158792
4.08	-0.052492736091342446
4.09	-0.05515436241702992
4.1000000000000005	-0.05759252768062614
4.11	-0.059749848085236534
4.12	-0.061710728313848606
4.13	-0.06336148968202421
4.140000000000001	-0.06469993671752747
4.15	-0.06569591538227837
4.16	-0.06642921503582416
4.17	-0.06679421686670162
4.180000000000001	-0.06686016371621342
4.19	-0.06665935531424408
4.2	-0.06614387509946368
4.21	-0.06529920062279396
4.220000000000001	-0.06404595271146454
4.23	-0.062453229976733055
4.24	-0.06054553456362399
4.25	-0.05846847690553969
4.26	-0.05607575575873344
4.270000000000001	-0.05347241615513046
4.28	-0.05073273871059017
4.29	-0.047846775289674154
4.3	-0.04483220469905047
4.3100000000000005	-0.04170286833773715
4.32	-0.03847279237850304
4.33	-0.03520546794672136
4.34	-0.031906503161250654
4.3500000000000005	-0.028630574643269596
4.36	-0.025411312626391264
4.37	-0.022271133213072614
4.38	-0.019087352823597747
