mass_A
t	x
4.41	0.11190741795626086
4.42	0.11180782512893445
4.430000000000001	0.111328528441269
4.44	0.11079830244343891
4.45	0.11016235469965036
4.46	0.1097283417031289
4.470000000000001	0.10960041775749096
4.48	0.10899165085307067
4.49	0.1083245603506281
4.5	0.10732847143033497
4.51	0.10621524573648189
4.520000000000001	0.10590907572167074
4.53	0.10487944553137907
4.54	0.10422316879094562
4.55	0.1025788243713815
4.5600000000000005	0.10200870106886895
4.57	0.10033609554526707
4.58	0.09905081043919955
4.59	0.09840043720581709
4.6000000000000005	0.09639067240266286
4.61	0.09576220828016335
4.62	0.09440675375045682
4.63	0.09302537961641916
4.640000000000001	0.09134086015887904
4.65	0.0893074568942443
4.66	0.08807794169040928
4.67	0.08599960985810295
4.680000000000001	0.08457767252513054
4.69	0.0833194897042352
4.7	0.08111835363888453
4.71	0.07931666281964134
4.720000000000001	0.07811385928915154
4.73	0.07577899725865295
4.74	0.07381670830275805
4.75	0.07185948966380795
4.76	0.07002298613470798
4.770000000000001	0.06800775025497607
4.78	0.06607037025308099
4.79	0.06410813832629175
4.8	0.06227554504744254
4.8100000000000005	0.06032175301122861
4.82	0.05831202608022834
4.83	0.05637924137340644
4.84	0.0544215834249564
4.8500000000000005	0.05247340332798717
4.86	0.05062192106976354
4.87	0.048742983105327875
4.88	0.0469150581691547
4.890000000000001	0.045510978859739426
4.9	0.04383950336290687
4.91	0.0416306051238326
4.92	0.0399428034808853
4.930000000000001	0.038529358226995436
4.94	0.03651035177114234
4.95	0.034967763596425755
4.96	0.03350220408768989
4.970000000000001	0.031813724582442776
4.98	0.02993504363075497
4.99	0.02861806547051296
5.0	0.026814072814530826
5.010000000000001	0.02555776254429737
5.020000000000001	0.02443482016285367
5.03	0.02264989018209851
5.04	0.021685668907578948
5.05	0.020097507543210158
5.0600000000000005	0.01931196646293562
5.07	0.01751834230420382
5.08	0.01633454033168455
5.09	0.015331144800264762
5.1000000000000005	0.01483242017874492
5.11	0.013506057143090416
5.12	0.012269813114042183
5.13	0.012108769962695054
5.140000000000001	0.011238239197626593
5.15	0.010159007141638532
5.16	0.00949143873347455
5.17	0.009032720671482253
5.180000000000001	0.008734977042362146
5.19	0.007904145089282971
5.2	0.007412373107515274
5.21	0.007095088858779103
5.220000000000001	0.006647654374021483
5.23	0.006735389247714135
5.24	0.006159657188560791
5.25	0.006121624048290308
5.260000000000001	0.006049347010410988
5.270000000000001	0.005991970296857274
5.28	0.006066927198186189
5.29	0.00610680366618907
5.3	0.006387789716740089
5.3100000000000005	0.006832345293171949
5.32	0.007265838981419026
5.33	0.007314517700212186
5.34	0.00808347670901316
5.3500000000000005	0.008837525713039002
5.36	0.009558565176035233
5.37	0.009736395786339058
5.38	0.010363659707849443
5.390000000000001	0.0109858850122668
5.4	0.01194022251476598
5.41	0.012963830408361465
5.42	0.01359586437796273
5.430000000000001	0.014843513890657578
5.44	0.015581117312796683
5.45	0.017325923401173893
5.46	0.018533856444835184
5.470000000000001	0.019780108709297806
5.48	0.021106793019456005
5.49	0.022391860282109183
5.5	0.023426914240241598
5.510000000000001	0.02516619939807649
5.520000000000001	0.026054090279119896
5.53	0.027319048072219493
5.54	0.028691759142117135
5.55	0.030249414870372665
5.5600000000000005	0.03222586985916878
5.57	0.03327259254206616
5.58	0.03508128822098741
5.59	0.036261982662800146
5.6000000000000005	0.03789393052763554
5.61	0.04010648006076073
5.62	0.04181267068646377
5.63	0.042857392387346094
5.640000000000001	0.044921534378703
5.65	0.04610490288507246
5.66	0.048155545268874334
5.67	0.049322846869608084
5.680000000000001	0.05149140368570165
5.69	0.05289891825550247
5.7	0.054419231943016955
5.71	0.05637830718401393
5.720000000000001	0.05761349376614888
5.73	0.05970856089316312
5.74	0.060875548747491404
5.75	0.06290119850936798
5.760000000000001	0.0642249091555796
5.770000000000001	0.06579173166838753
5.78	0.06788349538030786
5.79	0.06895871845251339
5.800000000000001	0.07100918745413404
5.8100000000000005	0.07194955871395625
5.82	0.0733829063328505
5.83	0.07484365685695632
5.84	0.07671166006864244
5.8500000000000005	0.0782212988336522
5.86	0.07897005649168642
5.87	0.08082935221040899
5.88	0.08168207134167715
5.890000000000001	0.08331674538207062
5.9	0.08452915261955396
5.91	0.0856735046789125
5.92	0.08627621185824258
5.930000000000001	0.08782009170750965
5.94	0.08844289770436958
5.95	0.08992613169496455
5.96	0.09007854242049029
5.970000000000001	0.09098834053608484
5.98	0.09227162140441991
5.99	0.09314124128381807
6.0	0.09335888266478848
6.010000000000001	0.0943572621289277
6.020000000000001	0.095071477881219
6.03	0.09552724442935095
6.04	0.09593046574232317
6.050000000000001	0.09582405325705123
6.0600000000000005	0.0964969965541993
6.07	0.09704764586347742
6.08	0.09669164437517719
6.09	0.0969257481866751
6.1000000000000005	0.09721638954064021
6.11	0.09721699072224282
6.12	0.09705432029767402
6.13	0.09709595430114626
6.140000000000001	0.09661993564180366
6.15	0.09676185830481437
6.16	0.09649425291713692
6.17	0.09587390074415109
6.180000000000001	0.09545810048635012
6.19	0.09547471265642993
6.2	0.09463986512974149
6.21	0.0939527616598459
6.220000000000001	0.09344768759903843
6.23	0.09278862925333753
6.24	0.09215842952449754
6.25	0.09162182196763424
6.260000000000001	0.09096500271081703
6.270000000000001	0.0901272151738684
6.28	0.08914316411257206
6.29	0.08813572816381643
6.300000000000001	0.08728002246863237
6.3100000000000005	0.08653842305177062
6.32	0.08553464322523019
6.33	0.08458991028194252
6.340000000000001	0.08315550710973213
6.3500000000000005	0.08244397467920045
6.36	0.08128480882453659
6.37	0.07971449442570933
6.38	0.07839328317293537
6.390000000000001	0.07708107409037296
6.4	0.07633674271006402
6.41	0.074510389320816
6.42	0.07316948917910054
6.430000000000001	0.07245690660052467
6.44	0.07118685346882997
6.45	0.0692286581214907
6.46	0.06851302887313265
6.470000000000001	0.06724650296346202
6.48	0.06580886496668997
6.49	0.06451252975301647
6.5	0.06321196659105593
6.510000000000001	0.061848138414658305
6.520000000000001	0.06052678803182521
6.53	0.05926728480908472
6.54	0.057966465788438115
6.550000000000001	0.056514669653968674
6.5600000000000005	0.05485039214767273
6.57	0.05321454594301128
6.58	0.05231891241007297
6.590000000000001	0.05096201086126689
6.6000000000000005	0.049583308419908156
6.61	0.048304460303215946
6.62	0.04674974209547872
6.63	0.0456892433139226
6.640000000000001	0.04411023267811803
6.65	0.04312353862956414
6.66	0.04160727521133123
6.67	0.04032871944027505
6.680000000000001	0.038945365050519015
6.69	0.03766635869815929
6.7	0.036507888198183985
6.71	0.03541815442963023
6.720000000000001	0.034687337258342665
6.73	0.03335476847133623
6.74	0.032917580246523026
6.75	0.03171741964002206
6.760000000000001	0.03043655076530491
6.770000000000001	0.030068279582385116
6.78	0.02873613234344244
6.79	0.02829713029229977
6.800000000000001	0.027737717883655533
6.8100000000000005	0.026894509956082724
6.82	0.026331775495073123
6.83	0.02552806766356544
6.840000000000001	0.02477895385668405
6.8500000000000005	0.024078947383103066
6.86	0.02347165121768835
6.87	0.022939848133471052
6.88	0.022747325060921197
6.890000000000001	0.022182415829780838
6.9	0.02213510149521175
6.91	0.021646788025092678
6.92	0.021711971563684457
6.930000000000001	0.021562141249866135
6.94	0.021525058088204374
6.95	0.021266312458921438
6.96	0.021361777283416733
6.970000000000001	0.021391832734865363
6.98	0.02161102867758319
6.99	0.02178523814440761
7.0	0.0216962300380798
7.010000000000001	0.022457088030408523
7.020000000000001	0.022321910548342844
7.03	0.023120865995036044
7.04	0.023445025832004557
7.050000000000001	0.02349376901762168
7.0600000000000005	0.02425439522294856
7.07	0.02507069300821982
7.08	0.02559702648632395
7.090000000000001	0.026437385623339443
7.1000000000000005	0.027163609986594534
7.11	0.02719173504352221
7.12	0.02775826043864682
7.130000000000001	0.028456625439816252
7.140000000000001	0.02930549456525644
7.15	0.03024719309956253
7.16	0.031687858941271435
7.17	0.03206762028482027
7.180000000000001	0.033659230657201694
7.19	0.034341413478196525
7.2	0.03514071736556376
7.21	0.03620397349028745
7.220000000000001	0.037065083696454476
7.23	0.03840744768510487
7.24	0.03931671764559469
7.25	0.04019950237163433
7.260000000000001	0.04189426487714237
7.270000000000001	0.04305988139075745
7.28	0.044329599298315814
7.29	0.045557254653578017
7.300000000000001	0.04650842974599889
7.3100000000000005	0.04734629569154186
7.32	0.04865794830034209
7.33	0.05033486211126997
7.340000000000001	0.05168959440764631
7.3500000000000005	0.05300036110497186
7.36	0.054290757365725195
7.37	0.05553132287121154
7.380000000000001	0.0568320866381683
7.390000000000001	0.05816092268019235
7.4	0.05941682269607118
7.41	0.06064902978178616
7.42	0.06194620203613371
7.430000000000001	0.06305087568606749
7.44	0.06391370529263268
7.45	0.06483380892995572
7.46	0.06642239800622984
7.470000000000001	0.0674841518935883
7.48	0.06809456168465483
7.49	0.06965965682443143
7.5	0.07055178951534913
7.510000000000001	0.07121656204133053
7.520000000000001	0.07212078687245427
7.53	0.07354683141270418
7.54	0.07409459694204595
7.550000000000001	0.0755241945529031
7.5600000000000005	0.07590897907999533
7.57	0.07658698189254554
7.58	0.07734396228947443
7.590000000000001	0.07856199802762076
7.6000000000000005	0.07942948408743922
7.61	0.08018539079168407
7.62	0.08026533931676977
7.630000000000001	0.08144656299359099
7.640000000000001	0.08205772502407949
7.65	0.08260551174022696
7.66	0.08303885173483583
7.67	0.08296910334059038
7.680000000000001	0.083681488966237
7.69	0.08356379759217825
7.7	0.08387964064847248
7.71	0.08469331385752166
7.720000000000001	0.08424612952476862
7.73	0.08432581065873268
7.74	0.08426805354999212
7.75	0.08427643565352982
7.760000000000001	0.08419687012471211
7.770000000000001	0.08484474053935087
7.78	0.08413252813458422
7.79	0.08474925096032665
7.800000000000001	0.08441913730251982
7.8100000000000005	0.08372898819161767
7.82	0.08400478557943208
7.83	0.08332987188116564
7.840000000000001	0.08351454929769075
7.8500000000000005	0.08286566766186843
7.86	0.08282787451261936
7.87	0.0815634708221778
7.880000000000001	0.08101972021552872
7.890000000000001	0.08040181183637546
7.9	0.07967795242755554
7.91	0.07900350206574186
7.920000000000001	0.07843847941746951
7.930000000000001	0.07823874990025353
7.94	0.07763142144767554
7.95	0.07695283034139261
7.96	0.07630062049921305
7.970000000000001	0.07552179416705529
7.98	0.07455437746087373
7.99	0.07310687743433997
8.0	0.07279773770418002
8.01	0.07144119264475968
8.02	0.0709681292453267
8.030000000000001	0.06967574886310873
8.040000000000001	0.06908075597465807
8.05	0.06779325438625222
8.06	0.067268941889634
8.07	0.06560294988965831
8.08	0.06453027630946351
8.09	0.0641170748718437
8.1	0.06214863142953686
8.110000000000001	0.061172421762246354
8.120000000000001	0.06064476156708093
8.13	0.058866729403759754
8.14	0.0577745755888418
8.15	0.05678755762517018
8.16	0.0561058144653494
8.17	0.05446485121290878
8.18	0.053331781494177
8.190000000000001	0.052230981214295535
8.200000000000001	0.051760082410027
8.21	0.05000936287963964
8.22	0.04907723180954593
8.23	0.048380707306338866
8.24	0.04705599412267708
8.25	0.046447736795819705
8.26	0.04520383538096229
8.27	0.04450886384776631
8.280000000000001	0.04335981900635555
8.290000000000003	0.042118921627591066
8.3	0.041199338520009676
8.31	0.040053103679571656
8.32	0.03967302459406136
8.33	0.03817579356229267
8.34	0.0381173860118314
8.35	0.037303273661628444
8.360000000000001	0.03652783118915043
8.370000000000001	0.03530100855559293
8.38	0.03445819386405102
8.39	0.03377160424490486
8.4	0.03337017563539646
8.41	0.032533450561844424
8.42	0.031910713074463665
8.43	0.031226257294864557
8.440000000000001	0.030560052551326516
8.450000000000001	0.03002799057423422
8.46	0.030017023552834615
8.47	0.029653455920250205
8.48	0.029346065161943102
8.49	0.028493456888687596
8.5	0.028595438396827377
8.51	0.027905347655803936
8.52	0.028272668952704583
8.530000000000001	0.028234031626854006
8.540000000000003	0.028326258657357856
8.55	0.028357914169815396
8.56	0.02837306303810533
8.57	0.027727408081259786
8.58	0.02773593300001903
8.59	0.027732623711621884
8.6	0.027866337391450974
8.610000000000001	0.028150635276228908
8.620000000000001	0.02907584196775942
8.63	0.028783222319077872
8.64	0.02961342823750701
8.65	0.029917017333629975
8.66	0.029775656010826518
8.67	0.03093486635489745
8.68	0.031461620149077774
8.690000000000001	0.03180918228924057
8.700000000000001	0.032045879769342644
8.71	0.03270034772398325
8.72	0.03315482505363279
8.73	0.033867217674252464
8.74	0.03432086302134563
8.75	0.03496570749073072
