mass_A
t	y
0.0	0.0076229929120639195
0.01	0.010691806856767239
0.02	0.01353707014339317
0.030000000000000002	0.016435167010697235
0.04	0.019346486256337864
0.05	0.022045136375488744
0.060000000000000005	0.02460430376028569
0.07	0.026922020237086217
0.08	0.029021290638107267
0.09000000000000001	0.030778122839972707
0.1	0.03225505960656787
0.11	0.03341579028880515
0.12000000000000001	0.034268788831668465
0.13	0.03483314595973927
0.14	0.03502046833544151
0.15	0.03492882659494076
0.16	0.034596013802554115
0.17	0.03379514327171845
0.18000000000000002	0.03250475349433869
0.19	0.031186955317834553
0.2	0.029454189560762956
0.21000000000000002	0.02738539145675367
0.22	0.02512145841992887
0.23	0.02266092585481036
0.24000000000000002	0.019970671793619582
0.25	0.01718550502133305
0.26	0.014217383804405764
0.27	0.011272070320941158
0.28	0.008328015316231174
0.29000000000000004	0.00526447631788185
0.3	0.0023606598401436085
0.31	-3.4066125488071974E-4
0.32	-0.0030067286274647054
0.33	-0.005436918325296025
0.34	-0.007652956849604348
0.35000000000000003	-0.009655384713969428
0.36000000000000004	-0.011403130491600327
0.37	-0.01264119413069062
0.38	-0.013710392215003586
0.39	-0.014347568475654576
0.4	-0.014629788100037483
0.41000000000000003	-0.014559878445507102
0.42000000000000004	-0.01422243599476325
0.43	-0.013307340019872882
0.44	-0.012143486291674943
0.45	-0.010724643791857502
0.46	-0.008962045510163719
0.4700000000000001	-0.0069038496487470735
0.48000000000000004	-0.004588415081144603
0.49000000000000005	-0.0020938456772901237
0.5	5.07077288613017E-4
0.51	0.0032471139583944153
0.52	0.006084931881844169
0.53	0.009011081019496076
0.54	0.012007516953733671
0.55	0.014970306719740908
0.56	0.017771161307242184
0.5700000000000001	0.020539728795210002
0.5800000000000001	0.023029235808688917
0.5900000000000001	0.025422269501871764
0.6	0.02766096700981252
0.61	0.029588772304021543
0.62	0.0312579939139178
0.63	0.03270342209114997
0.64	0.03368611349827384
0.65	0.03443620391560048
0.66	0.03485476613159426
0.67	0.034914336347052405
0.68	0.0346414636282418
0.6900000000000002	0.03397599044125539
0.7000000000000001	0.03318287448888027
0.7100000000000001	0.031765887143693564
0.7200000000000001	0.030282133311835296
0.73	0.02840170708519675
0.74	0.02632952509812976
0.75	0.023943533558388963
0.76	0.021355750637262277
0.77	0.018649777193879932
0.78	0.015795914809804606
0.79	0.012818551037900805
0.8	0.009758279016511329
0.81	0.006824557474870346
0.8200000000000001	0.0038419396889013135
0.8300000000000001	0.0010063090911445471
0.8400000000000001	-0.0017760024987397705
0.8500000000000001	-0.0043525275725394
0.86	-0.006627390379586456
0.87	-0.008758302944161911
0.88	-0.010579910926180686
0.89	-0.012064883662061404
0.9	-0.013411073433913734
0.91	-0.014290744264793181
0.92	-0.014837315020493597
0.93	-0.014972743094570057
0.9400000000000002	-0.014772620718106422
0.9500000000000001	-0.014242566386337419
0.9600000000000001	-0.013297084129406278
0.9700000000000001	-0.01187697243628158
0.9800000000000001	-0.010297695138692525
0.9900000000000001	-0.008365583835933
1.0	-0.006208832353591209
1.01	-0.0038369916947758598
1.02	-0.0012760508763577094
1.03	0.0014494718224974668
1.04	0.004312660610117119
1.05	0.007191424170404803
1.06	0.010226076025247971
1.07	0.013209182520074858
1.08	0.016095365103175552
1.09	0.018831695685700478
1.1	0.02156782482458565
1.11	0.02402767700560303
1.12	0.026368382590902864
1.1300000000000003	0.0284552445332924
1.1400000000000001	0.030232214415433153
1.1500000000000001	0.031813517226470744
1.1600000000000001	0.03302675643162381
1.1700000000000002	0.033912368357220016
1.1800000000000002	0.034490878658773275
1.19	0.03470835879777491
1.2	0.034647056927755465
1.21	0.0343833197875036
1.22	0.033524800457703424
1.23	0.032512362770548295
1.24	0.031141722716567774
1.25	0.0294032454886254
1.26	0.027437682182049658
1.27	0.025227097375991714
1.28	0.022785395648180898
1.29	0.020152851395029522
1.3	0.0173578260275995
1.31	0.014501158419445978
1.32	0.011576434909999475
1.33	0.008612362823600811
1.34	0.005678937404505424
1.35	0.002825828706823852
1.36	-3.481778996819451E-5
1.37	-0.002633615563711278
1.3800000000000003	-0.005081678107307697
1.3900000000000001	-0.007313288305611787
1.4000000000000001	-0.009342545125372914
1.4100000000000001	-0.010930327077109253
1.4200000000000002	-0.012321699555289195
1.4300000000000002	-0.013425851016861862
1.4400000000000002	-0.014073013257094757
1.4500000000000002	-0.014393731647092983
1.46	-0.014385309172503608
1.47	-0.0139194063107842
1.48	-0.01340486336986449
1.49	-0.012126404563258225
1.5	-0.010747535839890382
1.51	-0.009070667495601648
1.52	-0.007111395774992202
1.53	-0.004869777509217549
1.54	-0.0024285021597850176
1.55	1.8220059751758444E-4
1.56	0.002903118516220826
1.57	0.005775075056576151
1.58	0.008643505957547482
1.59	0.011630362563097671
1.6	0.014505258850168734
1.61	0.017348938066526237
1.62	0.020190594080622667
1.6300000000000003	0.022838140034074
1.6400000000000001	0.025238611748146123
1.6500000000000001	0.027444615529849378
1.6600000000000001	0.029482563834006104
1.6700000000000002	0.03107346865777995
1.6800000000000002	0.032491937269638754
1.6900000000000002	0.033589384024105204
1.7000000000000002	0.034408885548212184
1.7100000000000002	0.03482093033161332
1.72	0.03490242379601616
1.73	0.03461546792637325
1.74	0.034103651499567525
1.75	0.0332394050966983
1.76	0.03202008054794925
1.77	0.030395797128498936
1.78	0.028601364165447035
1.79	0.026490896266741754
1.8	0.024150520593812022
1.81	0.02159458156251977
1.82	0.018899145132446046
1.83	0.0160972977026458
1.84	0.01313537363966405
1.85	0.010167028959142621
1.86	0.007152631999885611
1.87	0.00431488393049928
1.8800000000000003	0.0014409055049636466
1.8900000000000001	-0.0011841226928285542
1.9000000000000001	-0.003717533891691688
1.9100000000000001	-0.006003586514043452
1.9200000000000002	-0.008052560533099218
1.9300000000000002	-0.009940150536115328
1.9400000000000002	-0.011456986905975158
1.9500000000000002	-0.012633365495410054
1.9600000000000002	-0.013491552102738696
1.9700000000000002	-0.01402825047396375
1.9800000000000002	-0.014138296379147652
1.99	-0.013924043515581103
2.0	-0.013355448946366477
2.0100000000000002	-0.012390928311387245
2.02	-0.01125331349022582
2.0300000000000002	-0.009589003471297514
2.04	-0.007777940159096219
2.0500000000000003	-0.005682007063761624
2.06	-0.003343384974731911
2.0700000000000003	-8.367444345266928E-4
2.08	0.0018469603663489598
2.0900000000000003	0.004625408421215782
2.1	0.007460095235573061
2.1100000000000003	0.010367065021816668
2.12	0.013228509085104603
2.13	0.015999668616470952
2.14	0.018619200964340638
2.15	0.02126407948843935
2.16	0.023868619802468877
2.17	0.026153009017776715
2.18	0.028182234430488992
2.19	0.029940365731603136
2.2	0.03139034731173469
2.21	0.03268719238292343
2.22	0.033608010411117176
2.23	0.0342066912782784
2.24	0.034457794110595075
2.25	0.03441748826180277
2.2600000000000007	0.034002309035740697
2.27	0.0333468057699466
2.2800000000000002	0.032384677932859
2.29	0.030994443122217635
2.3000000000000003	0.02940169465375632
2.31	0.027464327410291575
2.3200000000000003	0.025329090142822197
2.33	0.022949063697771235
2.3400000000000003	0.02039824247156738
2.35	0.017638617055932004
2.3600000000000003	0.014829037702692352
2.37	0.011920609652588857
2.38	0.00893655044524777
2.39	0.006057280437605533
2.4	0.0032079221780853817
2.41	5.51779414270398E-4
2.42	-0.0020995668361070974
2.43	-0.004524781714431103
2.44	-0.006740494010330417
2.45	-0.008787559587598276
2.46	-0.010532650078812461
2.47	-0.011979144227398375
2.48	-0.013120424562908184
2.49	-0.01382136835654546
2.5	-0.014242759923980747
2.5100000000000007	-0.014260559415730012
2.52	-0.013898844786953662
2.5300000000000002	-0.013393909258458181
2.54	-0.012211525605279161
2.5500000000000003	-0.010972079656015515
2.56	-0.009237707644742021
2.5700000000000003	-0.007239931687301471
2.58	-0.005029774832485179
2.5900000000000003	-0.0026178041375458094
2.6	-3.463446264301284E-5
2.6100000000000003	0.002636314702376602
2.62	0.005460160982921708
2.6300000000000003	0.008319508866974246
2.64	0.011199300755861369
2.65	0.014063111206840465
2.66	0.01689964581239807
2.67	0.019562347224280796
2.68	0.022194559983658824
2.69	0.02459349209881552
2.7	0.026855295046061656
2.71	0.02890247037333768
2.72	0.030656483614442218
2.73	0.032111457673250174
2.74	0.03327069543541497
2.75	0.03411734382674558
2.7600000000000007	0.034545813257970404
2.77	0.03468763339797486
2.7800000000000002	0.03454973954769368
2.79	0.034088519797855
2.8000000000000003	0.03329598997934964
2.81	0.03207783025379693
2.8200000000000003	0.030616679856277876
2.83	0.028831679661634413
2.8400000000000003	0.026733528726568576
2.85	0.024459058232214656
2.8600000000000003	0.02195906727429986
2.87	0.019349227513707795
2.8800000000000003	0.016578952830297145
2.89	0.013706236764484389
2.9000000000000004	0.010738493820026201
2.91	0.00784149627448133
2.92	0.004887459644516978
2.93	0.002174110437749177
2.94	-5.53736739262567E-4
2.95	-0.00301649529325565
2.96	-0.005376163694159969
2.97	-0.007444799644465622
2.98	-0.009353128256829324
2.99	-0.010871237528672362
3.0	-0.012060799849828246
3.0100000000000007	-0.01294085811820836
3.02	-0.01349714237859262
3.0300000000000002	-0.013715748274586631
3.04	-0.013606380565803766
3.0500000000000003	-0.013090594194878208
3.06	-0.01212474911913855
3.0700000000000003	-0.011072757033560227
3.08	-0.009548608802286696
3.0900000000000003	-0.007707396173704972
3.1	-0.00566910402876572
3.1100000000000003	-0.003408527541354789
3.12	-9.704134660918351E-4
3.1300000000000003	0.0016214300594172282
3.14	0.004328203537223574
3.1500000000000004	0.007166494539090323
3.16	0.009998922789075104
3.1700000000000004	0.01283043487241857
3.18	0.015473682415876891
3.19	0.018463191563908965
3.2	0.021107045858873602
3.21	0.023619451708986508
3.22	0.025907868061952846
3.23	0.027940683387381107
3.24	0.029780236000258087
3.25	0.03131230909255005
3.2600000000000007	0.032536231044218614
3.27	0.033545325241495824
3.2800000000000002	0.034174120080072076
3.29	0.03450632957655837
3.3000000000000003	0.03449805033293962
3.31	0.03409775884102764
3.3200000000000003	0.033367275948091676
3.33	0.0324384223242766
3.3400000000000003	0.031100948076011797
3.35	0.029524368632367806
3.3600000000000003	0.027711280301011956
3.37	0.02561235941761611
3.3800000000000003	0.023231910203708975
3.39	0.020713680022766967
3.4000000000000004	0.017951806857064975
3.41	0.015170811104430582
3.4200000000000004	0.012249035681475728
3.43	0.009308355117888356
3.44	0.006378907756272256
3.45	0.0035275102157205085
3.46	9.132067380298592E-4
3.47	-0.0017159380082059361
3.48	-0.004182733233727504
3.49	-0.006447472413731475
3.5	-0.008468577937054272
3.5100000000000007	-0.010243255891855041
3.52	-0.011706998368582244
3.5300000000000002	-0.012847667890980102
3.54	-0.013673877392773093
3.5500000000000003	-0.014077407946938875
3.56	-0.01410486534590924
3.5700000000000003	-0.013843652371098969
3.58	-0.012976167094218533
3.5900000000000003	-0.012035620488430016
3.6	-0.010776991508165634
